MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59368.246999  21.149  1.195    13   15 c  0   1.13 136.46285  -8.58543  5853.30  9494.09 2.21 1.98 -80.8 -0.368 18.99 19.66 01a59368o0026c
59368.250693 -22.405  2.958    -4   12 c  0   1.05 136.46285  -8.58543  5872.83  9533.41 2.16 1.96 -80.7 -0.369 19.39 20.36 01a59368o0034c
59368.258064  23.542  6.250     1    9 c  0   1.29 136.46285  -8.58543  5813.76  9456.16 2.18 2.01 -77.8 -0.373 19.68 21.06 01a59368o0050c
59368.270962  20.759  0.492    18    9 c  0   1.00 136.46285  -8.58543  5791.69  9574.55 2.22 1.98 -74.2 -0.383 19.68 21.15 01a59368o0078c
59376.245961 -19.708  1.033   -48   49 c  0   1.44 136.46285  -8.58543  5350.63  1752.05 2.77 2.54  83.5 -0.389 17.74 18.35 01a59376o0019c
59376.248740 -19.934  0.768   -39   30 c  0   1.02 136.46285  -8.58543  5370.14  1790.39 2.58 2.50 -75.8 -0.365 18.35 19.05 01a59376o0025c
59376.254279  19.305  0.302    69   21 c  0   0.90 136.46285  -8.58543  5310.53  1711.86 3.47 3.34 -59.1 -0.331 18.74 20.14 01a59376o0037c
59376.264906  21.844  1.510     7   10 c  0   1.48 136.46285  -8.58543  5289.70  1828.56 2.55 2.45 -62.8 -0.381 19.36 20.87 01a59376o0060c
59492.618817  16.036  0.854  1399 1195 o  0   1.14 136.46285  -8.58543  9548.96  9072.49 3.57 3.35 -69.2 -0.377 14.76 15.37 01a59492o0911o
59492.622968 -18.059  2.529  -217  549 o  0   1.16 136.46285  -8.58543  9528.38  9033.45 3.43 3.32  71.1 -0.389 15.36 16.14 01a59492o0920o
59492.628038 -17.387  1.298  -403  523 o  0   1.10 136.46285  -8.58543  9592.21  9111.84 3.37 3.12  48.8 -0.404 15.84 16.53 01a59492o0931o
59492.641477  20.788 41.444    18  728 o  0   1.15 136.46285  -8.58543  9614.48  8991.32 3.29 3.16  81.4 -0.400 15.56 16.03 01a59492o0959o
59494.603137  20.741  0.866    18   16 o  0   1.33 136.46285  -8.58543  3222.17  5224.32 2.84 2.52  31.4 -0.400 19.03 20.37 02a59494o0783o
59494.608655  24.669 32.000     0   16 o  0   1.74 136.46285  -8.58543  3241.53  5262.72 3.24 2.95  38.4 -0.396 18.94 20.41 02a59494o0795o
59494.626560 -22.446  4.471    -4   17 o  0   0.94 136.46285  -8.58543  3176.60  5184.37 3.27 2.76  30.8 -0.374 19.03 20.49 02a59494o0834o
59494.632972 -20.957  0.943   -15   14 o  0   1.08 136.46285  -8.58543  3157.16  5300.86 2.87 2.40  22.3 -0.393 19.10 20.33 02a59494o0848o
59496.620250  20.663  0.900    20   18 o  0   1.25 136.46285  -8.58543  1323.43  9081.66 3.13 2.94 -50.8 -0.431 18.96 20.32 01a59496o0920o
59496.626627  25.467 73.000     0   17 o  0   1.31 136.46285  -8.58543  1304.09  9043.85 3.36 2.98 -37.0 -0.425 18.93 20.33 01a59496o0933o
59496.630721  21.063  1.297    14   18 o  0   1.54 136.46285  -8.58543  1364.64  9121.70 3.17 2.82 -44.8 -0.442 18.97 20.27 01a59496o0941o
59496.638241  20.547  1.396    22   31 o  0   1.05 136.46285  -8.58543  1386.04  9004.86 3.33 2.99 -31.7 -0.408 18.56 19.55 01a59496o0957o
59498.615817  21.736  1.746     7   13 o  0   1.26 136.46285  -8.58543  3128.54  3286.53 2.37 1.82  36.1 -0.443 19.24 20.22 02a59498o0729o
59498.620405 -22.272  2.914    -4   13 o  0   1.32 136.46285  -8.58543  3142.63  3324.48 2.56 1.90  35.2 -0.445 19.29 20.35 02a59498o0739o
59498.630768  21.501  1.308     9   12 o  0   1.90 136.46285  -8.58543  3086.16  3246.91 2.25 1.89  34.2 -0.450 19.30 20.33 02a59498o0761o
59498.642718  21.285  2.138    11   24 o  0   0.84 136.46285  -8.58543  3066.72  3362.93 2.52 1.95  33.8 -0.444 18.64 19.19 02a59498o0787o
59500.599688  20.298  0.852    28   24 o  0   0.97 136.46285  -8.58543  1276.48  9113.63 3.00 2.71 -58.3 -0.468 18.81 19.91 01a59500o0625o
59500.603378  20.891  1.395    16   22 o  0   1.02 136.46285  -8.58543  1258.02  9075.11 3.00 2.74 -57.8 -0.463 18.78 19.86 01a59500o0633o
59500.621027  20.073  0.579    34   20 o  0   1.69 136.46285  -8.58543  1323.11  9152.81 2.98 2.68 -54.1 -0.467 18.82 19.88 01a59500o0671o
59500.633544  21.774  3.968     7   28 o  0   0.96 136.46285  -8.58543  1345.47  9034.67 2.94 2.68 -59.6 -0.464 18.53 19.43 01a59500o0698o
59503.611607 -19.839  0.404   -42   17 o  0   1.01 136.46285  -8.58543  1315.74  9113.47 2.91 2.62 -47.7 -0.479 19.09 20.32 01a59503o0882o
59503.629158 -25.072 38.500    -0   13 o  0   1.62 136.46285  -8.58543  1301.40  9074.10 2.77 2.49 -51.8 -0.493 19.16 20.33 01a59503o0920o
59503.633305  23.163  8.182     2   16 o  0   1.33 136.46285  -8.58543  1361.49  9150.33 2.85 2.59 -47.9 -0.482 19.10 20.27 01a59503o0929o
59503.644363 -20.552  2.065   -22   45 o  0   0.84 136.46285  -8.58543  1383.97  9032.17 2.81 2.71 -84.8 -0.460 18.28 18.83 01a59503o0953o
59506.623088 -21.436  2.011   -10   20 o  0   1.16 136.46285  -8.58543  3310.73  7150.85 2.26 1.88  32.7 -0.405 18.84 19.33 02a59506o0945o
59506.627232  21.959  3.429     6   20 o  0   1.11 136.46285  -8.58543  3330.02  7188.42 2.35 2.08  32.2 -0.400 18.77 19.39 02a59506o0954o
59506.634637  21.306  1.546    11   17 o  0   1.44 136.46285  -8.58543  3273.21  7110.81 2.31 1.97  29.5 -0.397 18.88 19.46 02a59506o0970o
59506.644289 -19.409  0.447   -63   28 o  0   0.91 136.46285  -8.58543  3254.23  7226.78 2.10 1.89  28.8 -0.418 18.49 18.70 02a59506o0991o
59508.578257  20.932  3.625    15   56 o  0   1.08 136.46285  -8.58543  3128.19  7045.64 3.00 2.87 -52.5 -0.456 18.31 19.06 01a59508o0849o
59508.582406  20.161  1.711    31   54 o  0   1.08 136.46285  -8.58543  3109.01  7007.73 2.95 2.80 -50.3 -0.466 18.40 19.09 01a59508o0858o
59508.587953  20.433  2.283    24   56 o  0   0.92 136.46285  -8.58543  3169.05  7083.23 2.89 2.85 -41.0 -0.459 18.38 19.11 01a59508o0870o
59508.598557  19.805  1.023    44   44 o  0   1.05 136.46285  -8.58543  3190.62  6967.31 2.87 2.82 -60.0 -0.450 18.44 19.20 01a59508o0893o
59510.616497  22.481  5.121     4   19 o  0   0.91 136.46285  -8.58543  3310.90  7152.83 2.33 1.95  34.1 -0.408 18.97 19.52 02a59510o0892o
59510.627079  21.760  2.368     7   17 o  0   1.61 136.46285  -8.58543  3328.16  7191.28 2.60 2.02  32.5 -0.380 18.95 19.57 02a59510o0915o
59510.637223 -22.906  7.043    -2   18 o  0   1.24 136.46285  -8.58543  3272.06  7113.65 2.32 1.90  33.3 -0.406 18.97 19.51 02a59510o0937o
59510.643703 -20.461  0.934   -24   22 o  0   1.38 136.46285  -8.58543  3254.41  7228.75 2.22 1.92  30.0 -0.413 18.67 18.99 02a59510o0951o
59512.611255 -20.080  0.571   -34   19 o  0   1.03 136.46285  -8.58543  2713.27  1224.76 2.74 2.69 -58.7 -0.498 18.98 19.93 01a59512o0926o
59512.614484 -22.265  4.783    -4   22 o  0   0.92 136.46285  -8.58543  2693.36  1185.43 2.87 2.78 -48.0 -0.492 18.93 19.93 01a59512o0933o
59512.631591  22.304  4.125     4   18 o  0   1.26 136.46285  -8.58543  2752.90  1260.39 2.74 2.67 -44.3 -0.504 19.00 19.97 01a59512o0969o
59512.637385  20.880  1.202    16   19 o  0   1.18 136.46285  -8.58543  2768.78  1141.42 2.74 2.71 -23.3 -0.493 18.92 19.83 01a59512o0981o
59516.616501 -21.152  6.533   -13   82 o  0   1.11 136.46285  -8.58543  2710.31  1221.34 2.71 2.63 -50.2 -0.524 17.41 17.79 01a59516o0935o
59516.628806 -20.749  2.404   -18   44 o  0   1.20 136.46285  -8.58543  2688.89  1179.71 2.95 2.86 -58.7 -0.497 17.89 18.78 01a59516o0961o
59516.634337 -20.077  1.322   -34   45 o  0   1.05 136.46285  -8.58543  2749.09  1257.80 2.96 2.86 -57.4 -0.494 18.11 18.76 01a59516o0973o
59516.639417  21.799 11.500     7   80 o  0   0.95 136.46285  -8.58543  2767.18  1139.75 2.79 2.76 -81.0 -0.500 17.64 18.13 01a59516o0984o
59518.621083  22.562  2.629     3    9 o  0   1.96 136.46285  -8.58543  3037.70  1334.62 2.02 1.86  48.2 -0.463 19.48 20.54 02a59518o0936o
59518.626574  21.669  1.400     8   11 o  0   1.25 136.46285  -8.58543  3055.27  1372.89 2.04 1.84  43.9 -0.461 19.47 20.56 02a59518o0948o
59518.645204  22.207  3.900     5   18 o  0   0.54 136.46285  -8.58543  2996.95  1294.05 1.97 1.85  31.9 -0.470 19.28 20.01 02a59518o0987o
59518.651606 -19.800  0.556   -44   24 o  0   1.27 136.46285  -8.58543  2978.15  1411.88 2.03 1.84  36.6 -0.468 18.57 18.73 02a59518o1000o
59520.609327  20.379  0.538    26   14 o  0   1.12 136.46285  -8.58543  1048.77  5218.61 2.64 2.42 -49.2 -0.525 19.32 20.70 01a59520o0927o
59520.615158 -21.897  2.081    -6   13 o  0   1.27 136.46285  -8.58543  1030.80  5176.32 2.74 2.50 -49.5 -0.511 19.31 20.69 01a59520o0939o
59520.633947  21.927  2.306     6   14 o  0   1.11 136.46285  -8.58543  1090.79  5252.70 2.74 2.50 -46.4 -0.511 19.26 20.59 01a59520o0979o
59520.640915  21.134  1.520    13   19 o  0   0.75 136.46285  -8.58543  1109.28  5135.05 2.72 2.52 -47.5 -0.514 19.10 20.21 01a59520o0994o
59522.615767  21.769  1.346     7   10 c  0   1.26 136.46285  -8.58543  7551.72  5520.96 2.61 2.33  30.2 -0.383 19.61 21.35 02a59522o0945c
59522.625838 -24.546 16.500    -1    9 c  0   1.43 136.46285  -8.58543  7568.29  5559.57 2.61 2.37  29.1 -0.382 19.60 21.38 02a59522o0967c
59522.636831  20.629  0.506    20   10 c  0   1.24 136.46285  -8.58543  7513.48  5482.56 2.51 2.31  35.4 -0.386 19.63 21.34 02a59522o0991c
59522.644641  22.943  4.778     2   12 c  0   1.47 136.46285  -8.58543  7493.31  5598.38 2.61 2.32  33.6 -0.382 19.40 20.87 02a59522o1008c
59524.556722 -20.700  0.848   -19   16 o  0   1.17 136.46285  -8.58543  1043.59  5220.56 3.00 2.77 -48.8 -0.478 19.20 20.67 01a59524o0811o
59524.559949  20.993  1.121    14   16 o  0   1.02 136.46285  -8.58543  1024.36  5182.59 3.12 2.94 -57.0 -0.455 19.13 20.69 01a59524o0818o
59524.565489  20.055  0.424    34   15 o  0   1.00 136.46285  -8.58543  1084.77  5260.55 2.95 2.80 -43.3 -0.469 19.20 20.66 01a59524o0830o
59524.575633  23.237  8.333     2   15 o  0   1.17 136.46285  -8.58543  1103.81  5142.95 2.99 2.86 -41.1 -0.466 19.16 20.63 01a59524o0852o
59526.558898  21.640  1.429     8   12 c  0   0.97 136.46285  -8.58543  7548.60  5522.12 2.63 2.36  36.8 -0.384 19.56 21.08 02a59526o0818c
59526.562565 -23.714  9.375    -1   11 c  0   1.22 136.46285  -8.58543  7566.67  5560.20 2.72 2.39  33.7 -0.378 19.54 21.10 02a59526o0826c
59526.568552  21.968  1.833     6   11 c  0   1.22 136.46285  -8.58543  7509.52  5483.42 2.60 2.37  36.1 -0.381 19.55 21.13 02a59526o0839c
59526.579583 -23.021  4.800    -2   11 c  0   1.00 136.46285  -8.58543  7488.24  5598.86 2.75 2.43  38.1 -0.375 19.54 21.18 02a59526o0863c
59528.594903  20.444  1.128    24   27 o  0   1.18 136.46285  -8.58543   909.07  3276.11 2.77 2.60 -55.4 -0.520 18.84 20.29 01a59528o0904o
59528.598128 -19.848  1.060   -42   44 o  0   1.20 136.46285  -8.58543   887.86  3236.51 2.81 2.62 -52.0 -0.520 18.16 19.61 01a59528o0911o
59528.605527  18.207  1.111   189  210 o  0   0.88 136.46285  -8.58543   948.88  3313.64 2.90 2.71 -46.8 -0.519 16.71 18.10 01a59528o0927o
59528.616523   0.000 20.971    -0   15 o  0   0.98 136.46285  -8.58543   964.20  3193.25 2.75 2.59 -47.1 -0.526 19.29 20.75 01a59528o0950o
59534.541365  21.161  1.964    12   24 o  0   0.79 136.46285  -8.58543  7343.64  1641.60 1.98 1.96  27.1 -0.435 18.64 18.96 02a59534o0448o
59534.544610 -20.665  1.012   -20   20 o  0   1.28 136.46285  -8.58543  7362.39  1680.81 1.97 1.95 -25.1 -0.432 18.52 19.01 02a59534o0455o
59534.549181 -20.794  1.153   -18   20 o  0   0.86 136.46285  -8.58543  7304.15  1602.41 2.05 2.03  26.7 -0.433 18.84 19.37 02a59534o0465o
59534.559292 -20.685  1.140   -19   22 o  0   0.97 136.46285  -8.58543  7284.15  1719.69 2.00 1.92  38.5 -0.432 18.75 19.25 02a59534o0487o
59538.584103  21.741  2.822     7   21 o  0   0.79 136.46285  -8.58543  1286.53  5319.95 2.05 1.90  17.8 -0.459 18.92 19.35 02a59538o0597o
59538.585932 -20.567  0.986   -22   21 o  0   0.92 136.46285  -8.58543  1305.52  5359.28 2.04 1.88  19.2 -0.456 18.95 19.36 02a59538o0601o
59538.588678  19.975  0.471    37   18 o  0   1.41 136.46285  -8.58543  1247.27  5281.49 2.02 1.87  18.4 -0.458 18.97 19.36 02a59538o0607o
59538.598675  20.979  1.691    15   25 o  0   0.50 136.46285  -8.58543  1225.71  5398.22 2.04 1.87  19.0 -0.456 18.97 19.38 02a59538o0628o
59540.540223 -20.353  0.866   -26   23 o  0   0.88 136.46285  -8.58543  2849.21  3168.48 2.92 2.79 -36.5 -0.463 18.67 19.46 01a59540o0789o
59540.542067  20.354  0.912    26   24 o  0   0.90 136.46285  -8.58543  2829.22  3129.74 2.87 2.74 -44.5 -0.473 18.74 19.49 01a59540o0793o
59540.548394 -21.421  2.308   -10   23 o  0   0.99 136.46285  -8.58543  2890.18  3204.99 2.86 2.72 -38.4 -0.475 18.75 19.53 01a59540o0806o
59540.557627  19.848  0.570    42   24 o  0   1.08 136.46285  -8.58543  2906.97  3088.78 2.92 2.78 -44.1 -0.475 18.69 19.47 01a59540o0826o
59542.546092  21.539  2.038     9   18 o  0   1.18 136.46285  -8.58543  1288.69  5321.22 2.14 2.07  17.6 -0.453 18.90 19.47 02a59542o0796o
59542.548839  21.064  1.500    14   20 o  0   0.96 136.46285  -8.58543  1307.82  5359.78 2.23 2.12  19.1 -0.440 18.87 19.49 02a59542o0802o
59542.551593 -20.280  0.700   -28   20 o  0   1.20 136.46285  -8.58543  1248.88  5282.05 2.16 2.09  14.4 -0.455 18.95 19.50 02a59542o0808o
59542.556639 -21.101  1.488   -13   20 o  0   0.82 136.46285  -8.58543  1228.19  5398.16 2.15 1.99  15.7 -0.454 18.92 19.50 02a59542o0819o
59544.590645  21.497  2.186     9   20 o  0   1.01 136.46285  -8.58543  9396.70  7120.35 3.08 2.99 -40.8 -0.432 18.88 19.94 01a59544o0866o
59544.592504  20.166  0.626    31   20 o  0   1.20 136.46285  -8.58543  9376.67  7080.88 3.11 2.97 -14.6 -0.429 18.90 19.92 01a59544o0870o
59544.599883  20.527  0.827    22   18 o  0   1.51 136.46285  -8.58543  9437.88  7156.31 3.11 3.02 -23.3 -0.424 18.89 19.89 01a59544o0886o
59544.606816  19.522  0.396    56   22 o  0   0.89 136.46285  -8.58543  9457.56  7037.28 2.97 2.86 -68.7 -0.447 18.94 19.92 01a59544o0901o
59546.571321  24.769 32.000     0   14 o  0   1.72 136.46285  -8.58543  9726.93  9342.21 2.76 2.27 -56.2 -0.393 19.33 20.37 02a59546o0854o
59546.574072  21.465  1.515     9   14 o  0   1.49 136.46285  -8.58543  9746.79  9381.69 2.65 2.16 -55.8 -0.410 19.35 20.33 02a59546o0860o
59546.576817  21.576  1.517     8   13 o  0   1.40 136.46285  -8.58543  9686.77  9302.25 2.65 2.20 -57.4 -0.410 19.33 20.31 02a59546o0866o
59546.594010  24.342 22.000     1   15 o  0   1.27 136.46285  -8.58543  9666.84  9421.55 2.63 2.08 -59.0 -0.416 19.40 20.37 02a59546o0902o
59560.535747  20.764  0.694    18   12 o  0   0.96 136.46285  -8.58543  4943.79  4967.81 2.86 2.73 -33.7 -0.461 19.37 20.94 01a59560o0758o
59560.540404  20.831  0.716    17   12 o  0   1.23 136.46285  -8.58543  4924.79  4928.73 2.99 2.73 -16.8 -0.458 19.35 20.95 01a59560o0768o
59560.548251 -20.530  0.484   -22   11 o  0   1.50 136.46285  -8.58543  4986.81  5003.74 2.88 2.70 -26.7 -0.453 19.35 20.95 01a59560o0785o
59560.561176 -21.893  1.771    -6   11 o  0   1.28 136.46285  -8.58543  5008.92  4884.66 2.86 2.71 -24.8 -0.452 19.38 20.94 01a59560o0813o
59580.465871  20.761  0.709    18   13 o  0   1.13 136.46285  -8.58543  5229.71  8840.10 3.24 3.04 -31.8 -0.431 19.26 21.06 01a59580o0190o
59580.467715  22.980  5.600     2   13 o  0   1.06 136.46285  -8.58543  5210.03  8800.62 3.28 3.09 -43.3 -0.426 19.23 21.07 01a59580o0194o
59580.472823  20.211  0.496    30   15 o  0   0.88 136.46285  -8.58543  5271.49  8876.41 3.39 3.21 -43.7 -0.425 19.23 21.12 01a59580o0205o
59580.477894  21.235  0.983    12   11 o  0   1.18 136.46285  -8.58543  5291.22  8758.89 3.01 2.83 -43.0 -0.449 19.35 21.16 01a59580o0216o
59584.465947  21.065  0.848    14   12 o  0   1.54 136.46285  -8.58543  7331.36  5314.98 3.01 2.94 -45.5 -0.445 19.32 21.03 01a59584o0553o
59584.468271  21.493  1.356     9   12 o  0   1.20 136.46285  -8.58543  7312.14  5275.66 3.02 2.89 -59.0 -0.447 19.32 21.02 01a59584o0558o
59584.473816 -21.738  1.649    -7   12 o  0   0.98 136.46285  -8.58543  7372.84  5349.97 2.95 2.88 -49.3 -0.448 19.34 21.01 01a59584o0570o
59584.483603 -22.339  2.818    -4   12 o  0   1.05 136.46285  -8.58543  7395.93  5231.85 2.90 2.80 -41.8 -0.461 19.38 21.04 01a59584o0590o
59586.472111 -21.893  1.521    -6   10 c  0   0.99 136.46285  -8.58543  1387.48  7250.71 2.30 2.13 -42.6 -0.458 19.71 21.81 02a59586o0564c
59586.482319  21.469  0.879     9    8 c  0   1.40 136.46285  -8.58543  1403.84  7288.93 2.40 2.23 -43.9 -0.446 19.72 21.82 02a59586o0585c
59586.485533  22.608  2.880     3   10 c  0   1.08 136.46285  -8.58543  1347.71  7211.14 2.30 2.13 -41.9 -0.454 19.73 21.81 02a59586o0592c
59586.491068 -21.541  1.215    -9   11 c  0   0.91 136.46285  -8.58543  1328.18  7328.71 2.35 2.15 -44.4 -0.457 19.69 21.82 02a59586o0604c
59588.468527  20.119  0.376    32   12 o  0   1.03 136.46285  -8.58543  7336.83  5309.18 2.93 2.87 -86.1 -0.452 19.43 21.21 01a59588o0596o
59588.475922  21.819  1.471     7   10 o  0   1.60 136.46285  -8.58543  7320.40  5269.47 2.93 2.88 -40.7 -0.462 19.41 21.21 01a59588o0612o
59588.478737  20.800  0.656    17   11 o  0   1.33 136.46285  -8.58543  7379.46  5345.30 2.82 2.77 -52.9 -0.465 19.46 21.20 01a59588o0618o
59588.486878  20.681  0.550    19   11 o  0   1.25 136.46285  -8.58543  7400.25  5227.34 2.88 2.86  68.1 -0.458 19.44 21.18 01a59588o0635o
59590.584977 -21.587  1.130    -8   10 c  0   1.35 136.46285  -8.58543  9184.07  3309.86 2.58 2.33 -62.6 -0.404 19.57 21.67 02a59590o0303c
59590.588652  21.833  1.190     7    8 c  0   1.98 136.46285  -8.58543  9165.00  3271.45 2.60 2.37 -62.9 -0.405 19.58 21.67 02a59590o0311c
59590.598422  20.912  0.605    16   10 c  0   1.51 136.46285  -8.58543  9227.59  3350.54 2.79 2.50 -59.2 -0.398 19.51 21.63 02a59590o0332c
59591.976078  21.674  1.761     8   14 o  0   1.27 136.46285  -8.58543  9328.87  5953.53 2.66 2.10 -80.4 -0.414 19.11 20.40 03a59592o0360o
59591.977476  21.414  1.593    10   16 o  0   1.25 136.46285  -8.58543  9307.20  5921.35 2.76 2.21 -80.5 -0.403 19.07 20.42 03a59592o0363o
59591.981279 -25.051 39.500    -0   14 o  0   1.14 136.46285  -8.58543  9358.31  6015.06 2.68 2.14 -79.4 -0.413 19.14 20.44 03a59592o0371o
59592.441312  19.962  0.692    38   26 o  0   0.93 136.46285  -8.58543  7455.33  7245.76 3.76 3.70  -0.1 -0.416 18.67 19.96 01a59592o0523o
59592.444547 -22.633  6.083    -3   20 o  0   1.45 136.46285  -8.58543  7436.22  7206.75 3.50 3.44 -35.0 -0.400 18.78 19.99 01a59592o0530o
59592.479973  20.728  1.186    19   22 o  0   0.84 136.46285  -8.58543  7511.75  7272.14 3.07 3.02  77.4 -0.450 18.95 20.06 01a59592o0605o
59592.482737  21.000  1.279    14   18 o  0   1.21 136.46285  -8.58543  7529.88  7156.10 3.05 3.01 -62.5 -0.449 18.97 20.08 01a59592o0611o
59595.518733  20.193  0.750    30   23 o  0   1.17 136.46285  -8.58543  3044.23  3357.64 2.80 2.72 -38.2 -0.472 18.65 19.34 01a59595o0707o
59595.521611  19.353  0.332    66   22 o  0   1.14 136.46285  -8.58543  3065.57  3396.25 2.79 2.67 -53.0 -0.477 18.65 19.34 01a59595o0713o
59595.553869  22.145  4.393     5   22 o  0   1.45 136.46285  -8.58543  3027.36  3324.55 2.79 2.69 -46.1 -0.477 18.58 19.31 01a59595o0782o
59595.581575 -20.300  1.000   -28   28 o  0   1.23 136.46285  -8.58543  3026.55  3443.80 2.85 2.74 -66.5 -0.468 18.53 19.24 01a59595o0841o
59596.414972  19.940  1.736    38   67 o  0   0.69 136.46285  -8.58543  7450.63  7250.17 2.82 2.75  32.1 -0.468 18.36 18.85 01a59596o0482o
59596.419121 -19.946  1.340   -38   51 o  0   1.01 136.46285  -8.58543  7432.69  7210.99 2.81 2.78  21.4 -0.468 18.40 18.86 01a59596o0491o
59596.421903 -20.798  3.359   -17   58 o  0   0.93 136.46285  -8.58543  7491.88  7286.10 2.85 2.79  31.6 -0.470 18.38 18.87 01a59596o0497o
59596.430197 -20.709  3.233   -19   61 o  0   0.94 136.46285  -8.58543  7511.97  7167.53 3.09 3.06  71.8 -0.452 18.31 18.89 01a59596o0515o
59600.538456  20.493  1.522    23   35 o  0   1.39 136.46285  -8.58543  3337.95  7223.54 3.38 3.29 -51.6 -0.415 18.51 19.43 01a59600o0747o
59600.541328  21.161  2.662    12   33 o  0   1.27 136.46285  -8.58543  3358.99  7262.70 2.92 2.76 -45.7 -0.464 18.63 19.42 01a59600o0753o
59600.548709  20.328  1.436    27   39 o  0   0.85 136.46285  -8.58543  3304.56  7187.91 2.99 2.90 -63.5 -0.445 18.59 19.40 01a59600o0769o
59600.558491 -23.077 16.600    -2   35 o  0   1.19 136.46285  -8.58543  3292.90  7305.12 3.09 2.94 -46.7 -0.451 18.57 19.35 01a59600o0790o
59601.493620  21.737  2.548     7   19 o  0   1.06 136.46285  -8.58543  9485.08  9132.30 2.88 2.51 -55.6 -0.387 19.00 19.78 02a59601o0541o
59601.527422  22.992  9.308     2   22 o  0   1.19 136.46285  -8.58543  9462.92  9090.43 2.95 2.50 -56.8 -0.386 18.90 19.74 02a59601o0614o
59601.530638  20.103  0.661    33   22 o  0   0.98 136.46285  -8.58543  9524.31  9173.54 3.00 2.37 -55.1 -0.388 19.03 19.74 02a59601o0621o
59601.536129 -21.046  1.435   -14   20 o  0   1.30 136.46285  -8.58543  9544.53  9056.34 2.91 2.31 -53.8 -0.392 18.99 19.72 02a59601o0633o
59602.987882  20.549  0.844    22   18 o  0   1.38 136.46285  -8.58543  1203.25  5239.73 2.93 2.20  85.7 -0.395 18.68 19.72 03a59603o0406o
59602.991163  16.885  1.320   640  844 o  0   1.28 136.46285  -8.58543  1223.13  5279.20 3.04 2.24  87.1 -0.362 15.74 16.56 03a59603o0413o
59603.009392  19.627  1.814    51   93 o  0   1.47 136.46285  -8.58543  1152.85  5323.00 2.72 2.17  85.3 -0.411 15.95 16.70 03a59603o0452o
59604.443485  20.645  0.621    20   12 o  0   1.17 136.46285  -8.58543  7215.26  3362.92 2.71 2.64 -44.2 -0.476 19.37 20.81 01a59604o0534o
59604.446707 -20.845  0.742   -17   12 o  0   1.29 136.46285  -8.58543  7196.46  3324.21 2.79 2.68 -52.9 -0.471 19.34 20.80 01a59604o0541o
59604.449470 -20.186  0.400   -31   12 o  0   1.17 136.46285  -8.58543  7257.46  3401.31 2.84 2.76 -31.7 -0.459 19.30 20.77 01a59604o0547o
59604.461160  20.302  0.477    28   13 o  0   1.20 136.46285  -8.58543  7280.76  3283.00 2.82 2.71 -51.9 -0.471 19.30 20.75 01a59604o0571o
59605.255367  19.889  0.381    40   15 o  0   1.22 136.46285  -8.58543  6572.70  7508.84 3.75 2.30 -19.0 -0.354 19.11 20.88 04a59605o0507o
59605.258165  21.245  1.241    12   14 o  0   0.80 136.46285  -8.58543  6624.43  7548.60 3.82 2.24  11.2 -0.327 19.10 20.85 04a59605o0513o
59605.263804 -21.537  1.474    -9   13 o  0   1.46 136.46285  -8.58543  6626.73  7472.86 4.03 2.43  33.1 -0.267 19.03 20.83 04a59605o0525o
59605.281606  21.290  1.152    11   13 o  0   1.12 136.46285  -8.58543  6755.74  7596.87 2.92 2.20   7.9 -0.352 19.21 20.72 04a59605o0562o
59605.486196  21.185  1.000    12   12 o  0   1.22 136.46285  -8.58543  3307.96  7224.87 2.79 2.74 -37.3 -0.451 19.41 20.99 01a59605o0616o
59605.490537  20.874  0.744    16   12 o  0   1.07 136.46285  -8.58543  3330.09  7264.32 2.86 2.74 -40.9 -0.451 19.29 20.85 01a59605o0625o
59605.497292 -20.750  1.386   -18   25 o  0   1.17 136.46285  -8.58543  3275.26  7188.38 2.82 2.70 -38.6 -0.462 18.52 19.88 01a59605o0639o
59605.528060  21.280  2.634    11   29 o  0   1.77 136.46285  -8.58543  3280.15  7307.38 3.04 2.96 -90.0 -0.430 18.79 20.17 01a59605o0704o
59606.423762 -22.683  3.200    -3   10 o  0   1.33 136.46285  -8.58543  9320.72  1548.45 2.16 1.79 -58.4 -0.472 19.55 20.84 02a59606o0488o
59606.426964  21.677  1.380     8   11 o  0   0.82 136.46285  -8.58543  9340.90  1586.99 2.13 1.76 -59.0 -0.468 19.61 20.84 02a59606o0495o
59606.429706  20.810  0.579    17   10 o  0   1.23 136.46285  -8.58543  9282.14  1508.22 2.08 1.70 -58.9 -0.481 19.62 20.83 02a59606o0501o
59606.434739 -20.510  0.439   -23   10 o  0   1.32 136.46285  -8.58543  9262.12  1625.92 2.08 1.73 -57.4 -0.471 19.58 20.83 02a59606o0512o
59607.425605  20.308  0.396    27   11 o  0   1.02 136.46285  -8.58543  9321.26  1551.04 2.15 1.76 -59.2 -0.473 19.62 20.91 02a59607o0497o
59607.427434  25.130 31.333     0   10 o  0   1.40 136.46285  -8.58543  9341.89  1587.93 2.25 1.83 -58.2 -0.461 19.60 20.95 02a59607o0501o
59607.430632 -22.119  2.208    -5   11 o  0   1.02 136.46285  -8.58543  9283.20  1511.95 2.21 1.83 -57.9 -0.474 19.60 20.92 02a59607o0508o
59607.436117  21.854  1.446     7   10 o  0   1.41 136.46285  -8.58543  9262.43  1629.26 2.16 1.78 -57.8 -0.474 19.66 20.91 02a59607o0520o
